Scheme Code;NAV Name;Plan;Option;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Date
111521;Aditya Birla Sun Life Dynamic Bond Fund -REGULAR - MONTHLY IDCW;Regular Plan;Monthly-IDCW;INF209K01801;INF209K01DG8;10.7630;14-Aug-2026
102766;Aditya Birla Sun Life Dynamic Bond Fund -Regular - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF209K01819;INF209K01DH6;10.8441;14-Aug-2026

Axis Mutual Fund
120451;Axis Dynamic Bond Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF846K01DI3;;34.9339;14-Aug-2026
120450;Axis Dynamic Bond Fund - Direct Plan - Half Yearly IDCW;Direct Plan;Half Yearly IDCW Option;INF846K01DJ1;INF846K01DK9;13.2609;14-Aug-2026
120452;Axis Dynamic Bond Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW Option;INF846K01DL7;INF846K01DM5;11.6039;14-Aug-2026
115068;Axis Dynamic Bond Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF846K01917;;31.7019;14-Aug-2026
115131;Axis Dynamic Bond Fund - Regular Plan - Half Yearly IDCW;Regular Plan;Half Yearly IDCW Option;INF846K01941;INF846K01958;12.0535;14-Aug-2026
115069;Axis Dynamic Bond Fund - Regular Plan - Quarterly IDCW;Regular Plan;Quarterly IDCW Option;INF846K01925;INF846K01933;11.6185;14-Aug-2026

Bandhan Mutual Fund
108561;BANDHAN Dynamic Bond Fund - Regular Plan B - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF194K01QI0;INF194K01QH2;11.7303;14-Aug-2026
108675;BANDHAN Dynamic Bond Fund - Regular Plan B - Annual IDCW;Regular Plan;Annual IDCW;INF194K01QL4;INF194K01QK6;11.6916;14-Aug-2026
111524;BANDHAN Dynamic Bond Fund - Regular Plan B - Growth;Regular Plan;Growth;INF194K01QG4;;36.1399;14-Aug-2026
122868;BANDHAN Dynamic Bond Fund - Regular Plan B - Half Yearly IDCW;Regular Plan;Half Yearly IDCW;INF194K018R9;INF194K019R7;11.3028;14-Aug-2026
111523;BANDHAN Dynamic Bond Fund - Regular Plan B - IDCW;Regular Plan;IDCW;INF194K01QO8;INF194K01QN0;13.8185;14-Aug-2026
131397;BANDHAN Dynamic Bond Fund - Regular Plan B - Periodic IDCW;Regular Plan;Periodic IDCW;INF194KA1TM3;INF194KA1TN1;14.3611;14-Aug-2026
118415;BANDHAN Dynamic Bond Fund-Direct Plan-Annual IDCW;Direct Plan;Annual IDCW;INF194K01O13;INF194K01O05;12.2433;14-Aug-2026
118416;BANDHAN Dynamic Bond Fund-Direct Plan-Growth;Direct Plan;Growth;INF194K01N63;;40.5573;14-Aug-2026
122618;BANDHAN Dynamic Bond Fund-Direct Plan-Half Yearly IDCW;Direct Plan;Half Yearly IDCW;INF194K011P8;INF194K012P6;11.5533;14-Aug-2026
118417;BANDHAN Dynamic Bond Fund-Direct Plan-IDCW;Direct Plan;IDCW;INF194K01O47;INF194K01O39;17.4122;14-Aug-2026
131396;BANDHAN Dynamic Bond Fund-Direct Plan-Periodic IDCW;Direct Plan;Periodic IDCW;INF194KA1TP6;INF194KA1TQ4;14.2207;14-Aug-2026
118418;BANDHAN Dynamic Bond Fund-Direct Plan-Quarterly IDCW;Direct Plan;Quarterly IDCW;INF194K01N89;INF194K01N71;13.7638;14-Aug-2026

Baroda BNP Paribas Mutual Fund
150179;Baroda BNP Paribas Dynamic Bond Fund - Direct Plan - Daily IDCW Option;Direct Plan;Daily IDCW Option;;INF251K01GX8;10.1148;14-Aug-2026
150180;Baroda BNP Paribas Dynamic Bond Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF251K01GW0;;52.6602;14-Aug-2026
150182;Baroda BNP Paribas Dynamic Bond Fund - Direct Plan - Monthly IDCW Option;Direct Plan;Monthly IDCW Option;INF251K01GZ3;INF251K01HA4;10.4605;14-Aug-2026
150183;Baroda BNP Paribas Dynamic Bond Fund - Direct Plan - Quarterly IDCW Option;Direct Plan;Quarterly IDCW Option;INF251K01HB2;INF251K01HC0;10.4221;14-Aug-2026
150184;Baroda BNP Paribas Dynamic Bond Fund - Direct Plan - Weekly IDCW Option;Direct Plan;Weekly IDCW Option;;INF251K01GY6;10.1007;14-Aug-2026
150174;Baroda BNP Paribas Dynamic Bond Fund - Regular Plan - Daily IDCW Option;Regular Plan;Daily IDCW Option;;INF251K01DX5;10.1148;14-Aug-2026
150173;Baroda BNP Paribas Dynamic Bond Fund - Regular Plan - Growth Option;Regular Plan;Growth Option;INF251K01DW7;;46.7771;14-Aug-2026
150178;Baroda BNP Paribas Dynamic Bond Fund - Regular Plan - Half Yearly IDCW Option;Regular Plan;Half Yearly IDCW Option;INF251K01ED5;INF251K01EE3;10.2649;14-Aug-2026
150176;Baroda BNP Paribas Dynamic Bond Fund - Regular Plan - Monthly IDCW Option;Regular Plan;Monthly IDCW Option;INF251K01DZ0;INF251K01EA1;10.1848;14-Aug-2026
150177;Baroda BNP Paribas Dynamic Bond Fund - Regular Plan - Quarterly IDCW Option;Regular Plan;Quarterly IDCW Option;INF251K01EB9;INF251K01EC7;10.2294;14-Aug-2026
150175;Baroda BNP Paribas Dynamic Bond Fund - Regular Plan - Weekly IDCW Option;Regular Plan;Weekly IDCW Option;;INF251K01DY3;10.0999;14-Aug-2026
150172;Baroda BNP Paribas Dynamic Bond Fund-Defunct Plan - Growth Option;;Growth Option;INF251K01EF0;;32.9412;14-Aug-2026

Canara Robeco Mutual Fund
118284;CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01EC7;;33.4451;14-Aug-2026
118283;CANARA ROBECO DYNAMIC BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);Direct Plan;IDCW (Payout/Reinvestment);INF760K01EA1;INF760K01EB9;15.0947;14-Aug-2026
111962;CANARA ROBECO DYNAMIC BOND FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01449;;29.9649;14-Aug-2026
111963;CANARA ROBECO DYNAMIC BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment);Regular Plan;IDCW (Payout/Reinvestment);INF760K01423;INF760K01431;13.3701;14-Aug-2026

DSP Mutual Fund
119239;DSP Strategic Bond Fund - Direct Plan - Growth;Direct Plan;Growth;INF740K01QG4;;3740.1285;14-Aug-2026
119238;DSP Strategic Bond Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF740K01QI0;INF740K01QK6;2548.2440;14-Aug-2026
119236;DSP Strategic Bond Fund - Direct Plan - IDCW - Monthly;Direct Plan;Monthly IDCW;INF740K01QH2;INF740K01QJ8;1088.5457;14-Aug-2026
105669;DSP Strategic Bond Fund - Regular Plan - Growth;Regular Plan;Growth;INF740K01GK7;;3483.4985;14-Aug-2026
105668;DSP Strategic Bond Fund - Regular Plan - IDCW;Regular Plan;IDCW;INF740K01GO9;INF740K01GN1;1285.5353;14-Aug-2026
111786;DSP Strategic Bond Fund - Regular Plan - IDCW - Daily;Regular Plan;Daily IDCW;;INF740KA1PA5;1068.7997;14-Aug-2026
105667;DSP Strategic Bond Fund - Regular Plan - IDCW - Monthly;Regular Plan;Monthly IDCW;INF740K01GM3;INF740K01GL5;1078.4178;14-Aug-2026
105878;DSP Strategic Bond Fund - Regular Plan - IDCW - Weekly;Regular Plan;Weekly IDCW;INF740K01GQ4;INF740K01GP6;1056.1937;14-Aug-2026

Franklin Templeton Mutual Fund
148308;Franklin India Dynamic Accrual Fund - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct Growth Plan;Direct Plan;Growth;INF090I01WD3;;0.0000;14-Aug-2026
148307;Franklin India Dynamic Accrual Fund - Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Growth Plan;Regular Plan;Growth;INF090I01WB7;;0.0000;14-Aug-2026
148309;Franklin India Dynamic Accrual Fund- Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - IDCW;Regular Plan;IDCW;INF090I01WA9;;0.0000;14-Aug-2026
148310;Franklin India Dynamic Accrual Fund-Segregated Portfolio 3 (9.50% Yes Bank Ltd CO 23Dec21) - Direct IDCW;Direct Plan;IDCW;INF090I01WC5;;0.0000;14-Aug-2026

HDFC Mutual Fund
101872;HDFC Dynamic Debt Fund - Growth Option;Regular Plan;Growth Option;INF179K01848;;94.1505;14-Aug-2026
119075;HDFC Dynamic Debt Fund - Growth Option - Direct Plan;Direct Plan;Growth Option;INF179K01WB4;;104.715;14-Aug-2026
119072;HDFC Dynamic Debt Fund - Half Yearly IDCW - Direct Plan;Direct Plan;Half Yearly IDCW;INF179K01WC2;INF179K01WD0;14.211;14-Aug-2026
101874;HDFC Dynamic Debt Fund - Half Yearly IDCW Option;Regular Plan;Half Yearly IDCW Option;INF179K01855;INF179K01863;12.0692;14-Aug-2026
133369;HDFC Dynamic Debt Fund - Normal IDCW - Direct Plan;Direct Plan;Normal IDCW;INF179KA1Q95;;22.0484;14-Aug-2026
133370;HDFC Dynamic Debt Fund - Normal IDCW Option;Regular Plan;Normal IDCW Option;INF179KA1R11;;20.1706;14-Aug-2026
119073;HDFC Dynamic Debt Fund - Quarterly IDCW - Direct Plan;Direct Plan;Quarterly IDCW;INF179K01WE8;INF179K01WF5;14.4279;14-Aug-2026
101873;HDFC Dynamic Debt Fund - Quarterly IDCW Option;Regular Plan;Quarterly IDCW Option;INF179K01871;INF179K01889;12.8812;14-Aug-2026
119074;HDFC Dynamic Debt Fund - Yearly IDCW - Direct Plan;Direct Plan;Yearly IDCW;INF179K01WG3;INF179K01WH1;15.6131;14-Aug-2026
101875;HDFC Dynamic Debt Fund - Yearly IDCW Option;Regular Plan;Yearly IDCW Option;INF179K01921;INF179K01939;13.9351;14-Aug-2026

ICICI Prudential Mutual Fund
113218;ICICI Prudential All Seasons Bond Fund - Annual IDCW;Regular Plan;Annual IDCW;INF109K01GO7;INF109K01GP4;11.5961;14-Aug-2026
120601;ICICI Prudential All Seasons Bond Fund - Direct Plan - Annual IDCW;Direct Plan;Annual IDCW;INF109K012E4;INF109K013E2;11.6346;14-Aug-2026
120603;ICICI Prudential All Seasons Bond Fund - Direct Plan - Growth;Direct Plan;Growth;INF109K016E5;;42.8630;14-Aug-2026
120600;ICICI Prudential All Seasons Bond Fund - Direct Plan - IDCW;Direct Plan;IDCW;INF109K014E0;INF109K015E7;27.8150;14-Aug-2026
120602;ICICI Prudential All Seasons Bond Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF109K017E3;INF109K018E1;12.3422;14-Aug-2026
120604;ICICI Prudential All Seasons Bond Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW;INF109K019E9;INF109K010F5;10.5830;14-Aug-2026
112096;ICICI Prudential All Seasons Bond Fund - Growth;Regular Plan;Growth;INF109K01GN9;;39.3806;14-Aug-2026
112097;ICICI Prudential All Seasons Bond Fund - IDCW;Regular Plan;IDCW;INF109K01GK5;INF109K01GL3;24.4890;14-Aug-2026
113403;ICICI Prudential All Seasons Bond Fund - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF109K01GE8;INF109K01GF5;12.0197;14-Aug-2026
101351;ICICI Prudential All Seasons Bond Fund - Weekly IDCW;Regular Plan;Weekly IDCW;INF109K01FD2;INF109K01704;10.9977;14-Aug-2026

JM Financial Mutual Fund
120432;JM Dynamic Bond Fund (Direct) - Daily IDCW;Direct Plan;Daily IDCW Option;;INF192K01CZ8;10.1095;14-Aug-2026
120434;JM Dynamic Bond Fund (Direct) - IDCW;Direct Plan;IDCW Option;INF192K01DB7;INF192K01DC5;46.877;14-Aug-2026
133414;JM Dynamic Bond Fund (Direct) - Monthly IDCW;Direct Plan;Monthly IDCW Option;INF192K01IL5;INF192K01IM3;47.2362;14-Aug-2026
120433;JM Dynamic Bond Fund (Direct) - Weekly IDCW;Direct Plan;Weekly IDCW Option;;INF192K01DA9;10.5676;14-Aug-2026
105639;JM Dynamic Bond Fund (Regular) - Daily IDCW;Regular Plan;Daily IDCW Option;;INF192K01668;10.055;14-Aug-2026
101806;JM Dynamic Bond Fund (Regular) - Growth Option;Regular Plan;Growth Option;INF192K01700;;43.447;14-Aug-2026
101805;JM Dynamic Bond Fund (Regular) - IDCW;Regular Plan;IDCW Option;INF192K01684;INF192K01692;43.5833;14-Aug-2026
133390;JM Dynamic Bond Fund (Regular) - Monthly IDCW;Regular Plan;Monthly IDCW Option;INF192K01IJ9;INF192K01IK7;43.7902;14-Aug-2026
105637;JM Dynamic Bond Fund (Regular) - Weekly IDCW;Regular Plan;Weekly IDCW Option;;INF192K01676;10.5586;14-Aug-2026
120435;JM Dynamic Bond Fund - (Direct) - Growth Option;Direct Plan;Growth Option;INF192K01DD3;;46.6264;14-Aug-2026

Kotak Mahindra Mutual Fund
119753;Kotak Dynamic Bond Fund - Direct Plan - Standard Income Distribution cum capital withdrawal option;Direct Plan;Standard Income Distribution cum capital withdrawal option;INF174K01JX6;;15.4091;14-Aug-2026
119755;Kotak Dynamic Bond Fund - Growth - Direct;Direct Plan;Growth;INF174K01JU2;;43.9062;14-Aug-2026
117998;Kotak Dynamic Bond Fund Regular Plan - Standard Income Distribution cum capital withdrawal option;Regular Plan;Standard Income Distribution cum capital withdrawal option;INF174K01IY6;INF174K01IZ3;15.0379;14-Aug-2026
108511;Kotak Dynamic Bond Fund Regular Plan Growth;Regular Plan;Growth;INF174K01FA2;;39.9153;14-Aug-2026

Mahindra Manulife Mutual Fund
144403;Mahindra Manulife Dynamic Bond Fund - Direct Plan - Growth;Direct Plan;Growth;INF174V01580;;16.5159;14-Aug-2026
144406;Mahindra Manulife Dynamic Bond Fund - Direct Plan - IDCW;Direct Plan;IDCW Discretionary;INF174V01606;INF174V01598;13.0056;14-Aug-2026
144404;Mahindra Manulife Dynamic Bond Fund - Direct Plan - Quarterly IDCW;Direct Plan;Quarterly IDCW;INF174V01622;INF174V01614;11.6564;14-Aug-2026
144401;Mahindra Manulife Dynamic Bond Fund - Regular Plan - Growth;Regular Plan;Growth;INF174V01531;;15.0954;14-Aug-2026
144405;Mahindra Manulife Dynamic Bond Fund - Regular Plan - IDCW;Regular Plan;IDCW Discretionary;INF174V01556;INF174V01549;11.6993;14-Aug-2026
144402;Mahindra Manulife Dynamic Bond Fund - Regular Plan - Quarterly IDCW;Regular Plan;Quarterly IDCW;INF174V01572;INF174V01564;10.4425;14-Aug-2026

Nippon India Mutual Fund
118750;NIPPON INDIA DYNAMIC BOND FUND - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF204K01A33;INF204K01A41;30.8069;14-Aug-2026
118749;NIPPON INDIA DYNAMIC BOND FUND - Direct Plan - QUARTERLY IDCW Option;Direct Plan;QUARTERLY IDCW Option;INF204K01A58;INF204K01A66;10.5220;14-Aug-2026
118747;Nippon India Dynamic Bond Fund - Direct Plan Growth Plan - Growth Option;Direct Plan;Growth Option;INF204K01A25;;42.6407;14-Aug-2026
102851;NIPPON INDIA DYNAMIC BOND FUND - IDCW Option;Regular Plan;IDCW Option;INF204K01FJ8;INF204K01FK6;26.6158;14-Aug-2026
117974;NIPPON INDIA DYNAMIC BOND FUND - QUARTERLY IDCW Option;Regular Plan;QUARTERLY IDCW Option;INF204K01XB8;INF204K01XC6;10.4156;14-Aug-2026
102849;Nippon India Dynamic Bond Fund-Growth Plan-Growth Option;Regular Plan;Growth Option;INF204K01FI0;;39.5703;14-Aug-2026

PGIM India Mutual Fund
120084;PGIM India Dynamic Bond Fund - Direct Plan-Growth Option;Direct Plan;Direct Growth;INF663L01AD7;;3134.0353;14-Aug-2026
120086;PGIM India Dynamic Bond Fund - Direct Plan-Quarterly Dividend Option;Direct Plan;Direct IDCW;INF663L01AI6;INF663L01AH8;1172.0145;14-Aug-2026
116484;PGIM India Dynamic Bond Fund - Dividend Option - Quarterly;Regular Plan;Regular IDCW;INF663L01526;INF663L01534;1050.8224;14-Aug-2026
116485;PGIM India Dynamic Bond Fund - Growth Option;Regular Plan;Regular Growth;INF663L01484;;2722.0601;14-Aug-2026

Quantum Mutual Fund
134494;Quantum Dynamic Term Fund - Direct Plan Growth Option;Direct Plan;Growth Option;INF082J01176;;22.9456;14-Aug-2026
134493;Quantum Dynamic Term Fund - Direct Plan Monthly IDCW;Direct Plan;Monthly IDCW;INF082J01184;INF082J01192;10.4703;14-Aug-2026
141061;Quantum Dynamic Term Fund - Regular Plan Growth Option;Regular Plan;Growth Option;INF082J01218;;22.4554;14-Aug-2026
141060;Quantum Dynamic Term Fund - Regular Plan Monthly IDCW;Regular Plan;Monthly IDCW;INF082J01226;INF082J01234;10.5230;14-Aug-2026

SBI Mutual Fund
119671;SBI Dynamic Bond Fund - DIRECT PLAN - Growth;;;INF200K01RD4;;41.4835;14-Aug-2026
119670;SBI Dynamic Bond Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW);;;INF200K01RB8;INF200K01RC6;23.1710;14-Aug-2026
102205;SBI Dynamic Bond Fund - REGULAR PLAN - Growth;;;INF200K01958;;37.5996;14-Aug-2026
102206;SBI Dynamic Bond Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW);;;INF200K01966;INF200K01974;19.7118;14-Aug-2026

Union Mutual Fund
119311;Union Dynamic Bond Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF582M01799;;25.3041;14-Aug-2026
119310;Union Dynamic Bond Fund - Direct Plan - IDCW Option;Direct Plan;IDCW Option;INF582M01815;INF582M01807;16.9494;14-Aug-2026
116555;Union Dynamic Bond Fund - Growth Option;Regular Plan;Growth Option;INF582M01336;;23.8789;14-Aug-2026
116556;Union Dynamic Bond Fund - IDCW Option;Regular Plan;IDCW Option;INF582M01351;INF582M01344;15.9200;14-Aug-2026

Open Ended Schemes ( Debt Scheme - Corporate Bond Fund )


Aditya Birla Sun Life Mutual Fund
119533;Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan;Direct Plan;GROWTH;INF209K01S38;;122.3249;14-Aug-2026
103178;Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan;Regular Plan;GROWTH;INF209K01785;;120.0325;14-Aug-2026
124832;Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW;Direct Plan;IDCW Payout;INF209KA1KT0;;10.7057;14-Aug-2026
119532;Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW;Direct Plan;Monthly IDCW Re-investment;INF209K01N90;INF209KA1KU8;12.9303;14-Aug-2026
124833;Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW;Regular Plan;IDCW Payout;INF209KA1KS2;;11.9986;14-Aug-2026
103183;Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW;Regular Plan;Monthly IDCW Payout;INF209K01983;INF209K01DL8;12.7049;14-Aug-2026

Axis Mutual Fund
141586;Axis Corporate Bond Fund - Direct Plan - Daily IDCW;Direct Plan;Daily IDCW Option;INF846K01ZN6;;10.2348;14-Aug-2026
141590;Axis Corporate Bond Fund - Direct Plan - Monthly IDCW;Direct Plan;Monthly IDCW Option;INF846K01ZQ9;INF846K01ZR7;10.2357;14-Aug-2026
141591;Axis Corporate Bond Fund - Direct Plan - Regular IDCW;Direct Plan;Regular IDCW Option;INF846K01ZS5;INF846K01ZT3;15.1415;14-Aug-2026
141587;Axis Corporate Bond Fund - Direct Plan - Weekly IDCW;Direct Plan;Weekly IDCW Option;INF846K01ZO4;INF846K01ZP1;10.3686;14-Aug-2026
141588;Axis Corporate Bond Fund - Direct Plan Growth;Direct Plan;Growth Option;INF846K01ZM8;;19.4084;14-Aug-2026
141589;Axis Corporate Bond Fund - Regular Plan - Daily IDCW;Regular Plan;Daily IDCW Option;INF846K01ZV9;;10.2347;14-Aug-2026
141594;Axis Corporate Bond Fund - Regular Plan - Monthly IDCW;Regular Plan;Monthly IDCW Option;INF846K01ZY3;INF846K01ZZ0;10.2299;14-Aug-2026
141595;Axis Corporate Bond Fund - Regular Plan - Regular IDCW;Regular Plan;Regular IDCW Option;INF846K01A03;INF846K01A11;14.0750;14-Aug-2026
141592;Axis Corporate Bond Fund - Regular Plan - Weekly IDCW;Regular Plan;Weekly IDCW Option;INF846K01ZW7;INF846K01ZX5;10.2498;14-Aug-2026
141593;Axis Corporate Bond Fund - Regular Plan Growth;Regular Plan;Growth Option;INF846K01ZU1;;18.2178;14-Aug-2026

Bandhan Mutual Fund
139201;BANDHAN Corporate Bond Fund - Direct Annual IDCW;Direct Plan;Annual IDCW;INF194KA1T34;INF194KA1T42;10.5830;14-Aug-2026
135916;BANDHAN Corporate Bond Fund - Direct Growth;Direct Plan;Growth;INF194KA1M23;;21.2423;14-Aug-2026
139200;BANDHAN Corporate Bond Fund - Direct Half Yearly IDCW;Direct Plan;Half Yearly IDCW;INF194KA1T00;INF194KA1T18;11.9176;14-Aug-2026
139198;BANDHAN Corporate Bond Fund - Direct Monthly IDCW;Direct Plan;Monthly IDCW;INF194KA1S43;INF194KA1S50;10.3923;14-Aug-2026
135917;BANDHAN Corporate Bond Fund - Direct Periodic IDCW;Direct Plan;Periodic IDCW;INF194KA1M31;INF194KA1M49;14.0930;14-Aug-2026
139199;BANDHAN Corporate Bond Fund - Direct Quarterly IDCW;Direct Plan;Quarterly IDCW;INF194KA1S76;INF194KA1S84;10.7597;14-Aug-2026
139204;BANDHAN Corporate Bond Fund - Regular Annual IDCW;Regular Plan;Annual IDCW;INF194KA1S19;INF194KA1S27;10.5618;14-Aug-2026
135914;BANDHAN Corporate Bond Fund - Regular Growth;Regular Plan;Growth;INF194KA1L81;;20.5550;14-Aug-2026
139203;BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW;Regular Plan;Half Yearly IDCW;INF194KA1R85;INF194KA1R93;11.2713;14-Aug-2026
139202;BANDHAN Corporate Bond Fund - Regular Monthly IDCW;Regular Plan;Monthly IDCW;INF194KA1R28;INF194KA1R36;10.6458;14-Aug-2026
135915;BANDHAN Corporate Bond Fund - Regular Periodic IDCW;Regular Plan;Periodic IDCW;INF194KA1L99;INF194KA1M07;13.8568;14-Aug-2026
139205;BANDHAN Corporate Bond Fund - Regular Quarterly IDCW;Regular Plan;Quarterly IDCW;INF194KA1R51;INF194KA1R69;10.7878;14-Aug-2026

Baroda BNP Paribas Mutual Fund
150230;BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option;;Annual IDCW Option;INF251K01EN4;INF251K01EO2;12.2757;14-Aug-2026
150229;BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option;;Growth Option;INF251K01EI4;;34.1025;14-Aug-2026
150231;BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option;;Monthly IDCW Option;INF251K01EJ2;INF251K01EK0;10.4006;14-Aug-2026
150228;BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option;;Quarterly IDCW Option;INF251K01EL8;INF251K01EM6;10.4465;14-Aug-2026
150236;BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option;Direct Plan;Annual IDCW Option;INF251K01GU4;INF251K01GV2;12.5821;14-Aug-2026
150237;BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option;Direct Plan;Growth Option;INF251K01GP4;;31.3897;14-Aug-2026
150238;BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option;Direct Plan;Monthly IDCW Option;INF251K01GQ2;INF251K01GR0;10.6207;14-Aug-2026
150239;BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option;Direct Plan;Quarterly IDCW Option;INF251K01GS8;INF251K01GT6;10.7035;14-Aug-2026
150233;BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION;Regular Plan;Annual IDCW Option;INF251K01EU9;INF251K01EV7;12.1962;14-Aug-2026
150235;BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION;Regular Plan;Growth Option;INF251K01EP9;;29.4643;14-Aug-2026
150234;BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION;Regular Plan;Monthly IDCW Option;INF251K01EQ7;INF251K01ER5;10.4465;14-Aug-2026
150232;BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION;Regular Plan;Quarterly IDCW Option;INF251K01ES3;INF251K01ET1;10.4594;14-Aug-2026

Canara Robeco Mutual Fund
126685;CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION;Direct Plan;GROWTH OPTION;INF760K01HB2;;24.7171;14-Aug-2026
126686;CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);Direct Plan;IDCW (Payout/Reinvestment);INF760K01HC0;INF760K01HD8;12.5056;14-Aug-2026
126687;CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION;Regular Plan;GROWTH OPTION;INF760K01GY6;;22.9029;14-Aug-2026
126688;CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment);Regular Plan;IDCW (Payout/Reinvestment);INF760K01GZ3;INF760K01HA4;11.6116;14-Aug-2026

DSP Mutual Fund
144646;DSP Corporate Bond Fund - Direct - Growth;Direct Plan;Growth;INF740KA1KE8;;17.4028;14-Aug-2026
144647;DSP Corporate Bond Fund - Direct - IDCW;Direct Plan;IDCW;INF740KA1KF5;INF740KA1KG3;11.5669;14-Aug-2026
144651;DSP Corporate Bond Fund - Direct - IDCW - Monthly;Direct Plan;Monthly IDCW;INF740KA1KH1;INF740KA1KI9;10.6501;14-Aug-2026
144648;DSP Corporate Bond Fund - Direct - IDCW - Quarterly ;Direct Plan;Quarterly IDCW;INF740KA1KJ7;INF740KA1KK5;11.4944;14-Aug-2026
144644;DSP Corporate Bond Fund - Regular - Growth;Regular Plan;Growth;INF740KA1JX0;;17.0566;14-Aug-2026
144650;DSP Corporate Bond Fund - Regular - IDCW;Regular Plan;IDCW;INF740KA1JY8;INF740KA1JZ5;11.5330;14-Aug-2026
144645;DSP Corporate Bond Fund - Regular - IDCW - Monthly;Regular Plan;Monthly IDCW;INF740KA1KA6;INF740KA1KB4;10.6243;14-Aug-2026
144649;DSP Corporate Bond Fund - Regular - IDCW - Quarterly ;Regular Plan;Quarterly IDCW;INF740KA1KC2;INF740KA1KD0;10.8344;14-Aug-2026

Franklin Templeton Mutual Fund
118569;Franklin India Corporate Debt Fund - Direct - GROWTH;Direct Plan;Growth;INF090I01FW8;;116.0296;14-Aug-2026
100528;Franklin India Corporate Debt Fund - Growth;Regular Plan;Growth;INF090I01DG6;;106.5195;14-Aug-2026
100527;Franklin India Corporate Debt Fund - Plan A - Annual - IDCW;Regular Plan;Annual IDCW;INF090I01DH4;INF090I01DI2;17.0012;14-Aug-2026
118570;Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW;Direct Plan;Annual IDCW;INF090I01FX6;INF090I01FY4;19.0953;14-Aug-2026
118573;Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW;Direct Plan;Half Yearly IDCW;INF090I01FU2;INF090I01FV0;14.9713;14-Aug-2026
118571;Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW;Direct Plan;Monthly IDCW;INF090I01FQ0;INF090I01FR8;17.0112;14-Aug-2026
